refund_id,order_id,refund_date,refund_amount,reason
3681,5379,2023-10-05,26.89,Changed Mind
3682,1649,2023-10-31,60.92,Wrong Item
3683,52478,2023-09-30,53.62,Wrong Item
3684,10008,2023-06-12,11.57,Defective
3685,28704,2023-05-18,172.95,Changed Mind
3686,38404,2023-11-24,163.64,Defective
3687,32489,2023-10-27,115.91,Changed Mind
3688,8672,2023-07-07,62.77,Changed Mind
3689,13231,2023-02-02,75.9,Defective
3690,33243,2023-09-05,132.05,Changed Mind
3691,57655,2023-09-20,57.03,Changed Mind
3692,3262,2023-12-22,105.88,Wrong Item
3693,19644,2023-06-05,129.75,Wrong Item
3694,40057,2023-11-10,137.02,Wrong Item
3695,11818,2023-02-09,78.79,Wrong Item
3696,6822,2023-10-16,86.69,Changed Mind
3697,36436,2023-01-01,51.54,Changed Mind
3698,57169,2023-07-28,159.19,Defective
3699,56280,2023-02-16,58.09,Changed Mind
3700,4369,2023-06-12,86.36,Changed Mind
3701,43707,2023-09-04,88.02,Changed Mind
3702,16754,2023-08-07,51.63,Wrong Item
3703,52401,2023-06-09,18.16,Changed Mind
3704,39959,2023-07-05,124.81,Changed Mind
3705,51183,2023-02-10,93.95,Changed Mind
3706,58194,2023-11-23,119.25,Changed Mind
3707,26724,2023-10-21,171.61,Wrong Item
3708,46518,2023-08-31,39.02,Changed Mind
3709,14490,2023-08-03,134.83,Wrong Item
3710,45962,2023-10-14,108.89,Wrong Item
3711,43966,2023-02-27,157.41,Changed Mind
3712,41341,2023-06-08,26.99,Changed Mind
3713,50888,2023-08-18,123.64,Defective
3714,16640,2023-05-17,126.76,Wrong Item
3715,52877,2023-05-12,174.44,Changed Mind
3716,17886,2023-06-08,36.85,Defective
3717,29496,2023-02-22,60.29,Changed Mind
3718,45565,2023-06-12,50.44,Defective
3719,10650,2023-04-21,180.04,Defective
3720,23836,2023-04-10,25.61,Changed Mind
3721,28087,2023-08-26,30.75,Defective
3722,44847,2023-06-12,141.66,Defective
3723,60393,2023-10-25,160.81,Wrong Item
3724,12657,2023-10-16,149.63,Changed Mind
3725,1313,2023-06-29,191.12,Changed Mind
3726,46588,2023-02-23,193.26,Wrong Item
3727,26521,2023-02-10,180.18,Changed Mind
3728,37350,2023-02-24,111.94,Wrong Item
3729,49972,2023-06-17,183.95,Defective
3730,49656,2023-10-13,144.12,Changed Mind
3731,38073,2023-05-07,41.9,Wrong Item
3732,60286,2023-07-17,91.62,Changed Mind
3733,34678,2023-09-16,109.31,Changed Mind
3734,33771,2023-04-09,162.51,Wrong Item
3735,48905,2023-01-10,158.36,Wrong Item
3736,48155,2023-11-09,41.24,Defective
3737,3815,2023-04-28,42.58,Wrong Item
3738,38018,2023-05-02,145.76,Changed Mind
3739,11436,2023-02-10,126.93,Changed Mind
3740,6413,2023-04-12,28.12,Defective
3741,35648,2023-05-14,168.57,Defective
3742,43898,2023-05-20,181.73,Wrong Item
3743,34072,2023-07-21,142.79,Defective
3744,6989,2023-05-06,46.96,Wrong Item
3745,42796,2023-05-03,149.82,Changed Mind
3746,22970,2023-10-15,70.11,Wrong Item
3747,12655,2023-05-10,101.78,Changed Mind
3748,46688,2023-09-13,114.07,Changed Mind
3749,29035,2023-02-18,64.41,Changed Mind
3750,28528,2023-07-08,91.2,Wrong Item
3751,42060,2023-01-23,47.52,Wrong Item
3752,43325,2023-05-14,88.71,Changed Mind
3753,37004,2023-01-28,131.93,Wrong Item
3754,50141,2023-11-26,186.65,Defective
3755,45451,2023-10-31,138.4,Defective
3756,17240,2023-11-19,70.21,Defective
3757,29840,2023-10-19,190.74,Defective
3758,32088,2023-05-08,196.05,Defective
3759,34136,2023-02-18,94.56,Defective
3760,60124,2023-08-12,45.76,Wrong Item
3761,38586,2023-05-05,12.32,Wrong Item
3762,46499,2023-03-10,20.01,Defective
3763,3761,2023-04-11,111.92,Defective
3764,8145,2023-05-18,86.88,Changed Mind
3765,38006,2023-09-05,43.65,Defective
3766,58560,2023-10-12,154.51,Changed Mind
3767,11245,2023-12-04,175.44,Defective
3768,30682,2023-10-16,54.62,Wrong Item
3769,43795,2023-04-12,27.48,Wrong Item
3770,33489,2023-12-01,145.51,Wrong Item
3771,15699,2023-06-09,69.83,Changed Mind
3772,45734,2023-07-16,77.46,Wrong Item
3773,49591,2023-06-20,169.69,Changed Mind
3774,21145,2023-03-21,50.13,Wrong Item
3775,50099,2023-08-21,182.52,Defective
3776,1006,2023-12-07,60.54,Changed Mind
3777,57538,2023-01-16,24.2,Wrong Item
3778,11906,2023-03-02,179.1,Wrong Item
3779,9528,2023-12-06,182.63,Defective
3780,58346,2023-07-18,196.27,Changed Mind
3781,3615,2023-10-29,76.63,Wrong Item
3782,19364,2023-10-08,54.89,Wrong Item
3783,15604,2023-12-27,138.61,Defective
3784,35618,2023-05-03,78.92,Changed Mind
3785,9531,2023-08-20,47.39,Wrong Item
3786,39826,2023-03-06,191.73,Defective
3787,45437,2023-12-25,199.35,Wrong Item
3788,37402,2023-07-27,116.87,Wrong Item
3789,42246,2023-10-22,158.38,Defective
3790,46215,2023-11-07,14.18,Wrong Item
3791,58707,2023-12-21,139.17,Wrong Item
3792,51671,2023-05-15,110.33,Defective
3793,60945,2023-02-05,42.24,Wrong Item
3794,16831,2023-04-24,150.33,Wrong Item
3795,39036,2023-03-20,11.3,Wrong Item
3796,7244,2023-09-24,183.4,Changed Mind
3797,27738,2023-01-09,136.56,Changed Mind
3798,12788,2023-01-23,187.65,Changed Mind
3799,43251,2023-05-05,82.55,Defective
3800,22748,2023-12-24,139.5,Defective
3801,4483,2023-01-17,190.24,Defective
3802,57836,2023-08-03,186.55,Wrong Item
3803,53227,2023-01-13,19.46,Changed Mind
3804,51616,2023-07-16,89.46,Changed Mind
3805,8688,2023-12-19,127.28,Wrong Item
3806,15618,2023-04-16,41.36,Defective
3807,48344,2023-07-27,83.47,Wrong Item
3808,47299,2023-10-24,73.13,Defective
3809,28214,2023-05-02,113.33,Wrong Item
3810,22433,2023-10-05,122.39,Defective
3811,5881,2023-03-10,119.25,Defective
3812,47373,2023-11-22,130.65,Defective
3813,10124,2023-03-24,103.35,Changed Mind
3814,5693,2023-05-18,138.73,Changed Mind
3815,13772,2023-08-12,137.03,Wrong Item
3816,5659,2023-02-08,23.62,Defective
3817,28551,2023-02-06,161.32,Changed Mind
3818,52608,2023-11-12,30.0,Defective
3819,24890,2023-01-09,147.42,Changed Mind
3820,20338,2023-06-08,143.22,Changed Mind
3821,28325,2023-12-21,12.27,Changed Mind
3822,3674,2023-01-04,116.36,Changed Mind
3823,33120,2023-12-16,106.97,Wrong Item
3824,17978,2023-03-17,130.64,Defective
3825,22731,2023-05-04,58.5,Changed Mind
3826,10523,2023-09-05,81.36,Changed Mind
3827,44462,2023-06-22,52.0,Wrong Item
3828,20840,2023-03-27,121.34,Changed Mind
3829,60450,2023-07-15,161.54,Changed Mind
3830,56502,2023-02-01,104.38,Wrong Item
3831,5327,2023-12-21,190.1,Wrong Item
3832,3245,2023-12-18,68.69,Defective
3833,24611,2023-06-09,174.58,Changed Mind
3834,2927,2023-10-14,109.39,Changed Mind
3835,48628,2023-06-14,72.99,Defective
3836,15695,2023-07-08,98.74,Wrong Item
3837,31113,2023-07-27,170.53,Wrong Item
3838,47691,2023-10-14,120.42,Defective
3839,3458,2023-02-01,195.59,Wrong Item
3840,35928,2023-01-03,65.1,Wrong Item
3841,30453,2023-01-02,148.2,Changed Mind
3842,60086,2023-03-01,32.7,Defective
3843,23562,2023-10-16,82.91,Defective
3844,50399,2023-09-25,15.02,Changed Mind
3845,3297,2023-05-28,132.7,Changed Mind
3846,23386,2023-02-01,85.85,Defective
3847,45688,2023-03-27,139.61,Defective
3848,11169,2023-05-27,197.53,Wrong Item
3849,12225,2023-05-18,159.07,Wrong Item
3850,52430,2023-01-08,191.29,Wrong Item
3851,11192,2023-10-17,101.55,Defective
3852,23189,2023-11-18,23.69,Wrong Item
3853,9461,2023-06-06,79.15,Wrong Item
3854,15832,2023-12-11,116.46,Changed Mind
3855,13385,2023-04-17,113.02,Wrong Item
3856,21296,2023-04-11,63.66,Defective
3857,17173,2023-07-26,55.97,Changed Mind
3858,31292,2023-10-09,25.24,Wrong Item
3859,53105,2023-10-23,133.85,Wrong Item
3860,48359,2023-04-13,101.87,Defective
3861,20614,2023-01-02,194.46,Wrong Item
3862,21044,2023-01-21,126.48,Changed Mind
3863,21551,2023-11-12,97.57,Wrong Item
3864,13308,2023-05-30,13.41,Changed Mind
3865,35429,2023-08-05,83.6,Changed Mind
3866,50851,2023-05-01,120.46,Wrong Item
3867,35043,2023-08-10,195.63,Wrong Item
3868,43385,2023-03-15,46.14,Defective
3869,4102,2023-04-06,66.38,Wrong Item
3870,28928,2023-01-26,193.5,Defective
3871,48803,2023-12-27,179.25,Defective
3872,15694,2023-11-01,171.78,Wrong Item
3873,42927,2023-09-01,137.8,Wrong Item
3874,6960,2023-01-25,162.52,Changed Mind
3875,10377,2023-01-21,70.85,Defective
3876,38880,2023-10-13,46.76,Changed Mind
3877,57006,2023-08-16,176.57,Changed Mind
3878,39523,2023-09-10,101.72,Changed Mind
3879,29910,2023-04-26,60.07,Changed Mind
3880,16660,2023-01-19,179.33,Changed Mind
3881,2615,2023-08-22,86.71,Wrong Item
3882,22549,2023-04-28,199.09,Changed Mind
3883,41778,2023-11-23,120.74,Wrong Item
3884,46799,2023-02-24,106.67,Wrong Item
3885,11079,2023-11-23,129.93,Defective
3886,3901,2023-05-27,185.07,Wrong Item
3887,10892,2023-12-02,171.54,Changed Mind
3888,6590,2023-10-17,28.98,Changed Mind
3889,3235,2023-02-01,136.47,Defective
3890,30074,2023-04-10,49.83,Wrong Item
3891,11107,2023-07-13,155.24,Defective
3892,56176,2023-05-06,131.29,Changed Mind
3893,15857,2023-01-04,18.73,Changed Mind
3894,36249,2023-08-27,109.37,Changed Mind
3895,43011,2023-05-15,114.35,Defective
3896,5892,2023-07-14,14.48,Wrong Item
3897,53988,2023-07-08,81.85,Changed Mind
3898,7592,2023-11-02,188.94,Wrong Item
3899,18532,2023-03-08,110.2,Wrong Item
3900,18045,2023-02-17,184.54,Defective
3901,39103,2023-06-10,183.25,Wrong Item
3902,60117,2023-09-03,96.52,Changed Mind
3903,56218,2023-07-30,84.04,Wrong Item
3904,30815,2023-12-17,117.95,Defective
3905,49613,2023-04-04,192.04,Defective
3906,35555,2023-01-27,66.28,Wrong Item
3907,10414,2023-04-23,72.91,Wrong Item
3908,46135,2023-08-30,184.6,Defective
3909,35115,2023-09-11,113.52,Defective
3910,46922,2023-04-13,150.97,Changed Mind
3911,39457,2023-10-08,124.3,Wrong Item
3912,39096,2023-09-13,23.46,Wrong Item
3913,15410,2023-11-24,178.08,Defective
3914,45387,2023-06-19,172.26,Changed Mind
3915,44996,2023-04-03,148.5,Defective
3916,42273,2023-05-10,99.71,Wrong Item
3917,26047,2023-07-21,141.36,Wrong Item
3918,39655,2023-11-13,131.26,Wrong Item
3919,40002,2023-01-16,180.91,Defective
3920,58565,2023-07-09,141.09,Defective
3921,43902,2023-11-14,137.65,Changed Mind
3922,4068,2023-11-24,28.96,Defective
3923,44556,2023-01-01,98.5,Defective
3924,30269,2023-07-22,127.36,Defective
3925,47658,2023-08-26,130.58,Defective
3926,28774,2023-11-15,158.0,Changed Mind
3927,49764,2023-08-27,23.49,Defective
3928,22451,2023-04-22,116.9,Changed Mind
3929,50362,2023-03-18,20.16,Changed Mind
3930,2703,2023-09-14,147.63,Defective
3931,26046,2023-08-13,167.21,Wrong Item
3932,50926,2023-12-20,152.68,Changed Mind
3933,47672,2023-05-01,64.03,Changed Mind
3934,9367,2023-08-06,38.09,Defective
3935,24956,2023-02-15,181.26,Changed Mind
3936,22308,2023-09-03,66.99,Wrong Item
3937,41488,2023-04-21,170.46,Changed Mind
3938,50565,2023-12-26,103.89,Wrong Item
3939,48739,2023-10-23,118.92,Wrong Item
3940,41124,2023-07-04,95.69,Wrong Item
3941,47424,2023-05-11,70.23,Defective
3942,51995,2023-01-26,167.66,Defective
3943,19525,2023-04-24,125.81,Wrong Item
3944,25483,2023-11-20,196.55,Wrong Item
3945,1286,2023-08-09,83.5,Changed Mind
3946,15693,2023-09-21,17.21,Defective
3947,14531,2023-04-19,36.58,Wrong Item
3948,57173,2023-09-18,76.17,Changed Mind
3949,15635,2023-06-03,161.54,Changed Mind
3950,40472,2023-02-06,88.58,Defective
3951,3310,2023-09-27,116.2,Changed Mind
3952,44520,2023-05-06,33.21,Wrong Item
3953,54279,2023-08-06,106.02,Wrong Item
3954,48261,2023-09-09,169.73,Defective
3955,19865,2023-11-04,72.1,Wrong Item
3956,32902,2023-10-23,54.48,Defective
3957,12857,2023-12-31,148.14,Changed Mind
3958,15974,2023-10-06,181.83,Wrong Item
3959,6742,2023-11-03,101.87,Defective
3960,12920,2023-03-10,143.16,Defective
3961,52082,2023-02-04,53.74,Changed Mind
3962,11761,2023-10-02,105.34,Wrong Item
3963,29217,2023-03-01,164.03,Wrong Item
3964,30153,2023-11-08,17.6,Changed Mind
3965,55231,2023-09-08,155.37,Defective
3966,57142,2023-05-15,68.46,Changed Mind
3967,7107,2023-07-07,73.9,Changed Mind
3968,19731,2023-07-17,73.64,Wrong Item
3969,31951,2023-06-29,153.42,Changed Mind
3970,18127,2023-10-15,81.65,Defective
3971,24273,2023-01-26,184.34,Changed Mind
3972,4851,2023-07-01,160.93,Changed Mind
3973,35217,2023-11-28,116.35,Changed Mind
3974,54784,2023-05-29,18.71,Changed Mind
3975,26211,2023-01-09,159.17,Changed Mind
3976,5247,2023-05-17,40.64,Changed Mind
3977,30235,2023-04-26,39.9,Changed Mind
3978,6018,2023-05-20,160.04,Wrong Item
3979,36340,2023-09-24,97.68,Defective
3980,30565,2023-05-06,95.61,Changed Mind
3981,29968,2023-08-22,68.4,Wrong Item
3982,11229,2023-05-28,115.47,Defective
3983,5784,2023-04-23,53.49,Wrong Item
3984,7642,2023-08-30,25.0,Wrong Item
3985,15687,2023-06-13,115.53,Changed Mind
3986,35552,2023-02-08,183.47,Defective
3987,24856,2023-01-14,100.27,Changed Mind
3988,56647,2023-05-22,12.51,Wrong Item
3989,22641,2023-05-25,57.32,Defective
3990,3856,2023-05-30,151.95,Changed Mind
3991,40411,2023-03-06,125.97,Defective
3992,33468,2023-12-09,188.34,Defective
3993,15494,2023-05-20,195.63,Wrong Item
3994,12153,2023-12-25,172.3,Changed Mind
3995,25397,2023-02-27,112.15,Changed Mind
3996,58726,2023-04-29,161.65,Wrong Item
3997,4812,2023-09-11,107.65,Defective
3998,31107,2023-02-05,133.54,Wrong Item
3999,15575,2023-04-20,93.31,Defective
4000,31493,2023-11-19,63.07,Changed Mind
